stock_id,name,industry,market,asset_type
00786B,元大10年IG銀行債,其他,上櫃,etf
00787B,元大10年IG醫療債,其他,上櫃,etf
00788B,元大10年IG電能債,其他,上櫃,etf
00789B,復華公司債A3,其他,上櫃,etf
00791B,復華信用債1-5,其他,上櫃,etf
00792B,群益A級公司債,其他,上櫃,etf
00793B,群益AAA-A醫療債,其他,上櫃,etf
00795B,中信美國公債20年,其他,上櫃,etf
00799B,國泰A級醫療債,其他,上櫃,etf
00834B,第一金金融債10+,其他,上櫃,etf
00836B,永豐10年A公司債,其他,上櫃,etf
00840B,凱基IG精選15+,其他,上櫃,etf
00841B,凱基AAA-AA公司債,其他,上櫃,etf
00842B,台新美元銀行債,其他,上櫃,etf
00844B,新光15年IG金融債,其他,上櫃,etf
00845B,富邦新興投等債,其他,上櫃,etf
00846B,富邦歐洲銀行債,其他,上櫃,etf
00847B,中信美國市政債,其他,上櫃,etf
00848B,中信新興亞洲債,其他,上櫃,etf
00849B,中信EM主權債0-5,其他,上櫃,etf
00853B,統一美債10年Aa-A,其他,上櫃,etf
00856B,永豐1-3年美公債,其他,上櫃,etf
00857B,永豐20年美公債,其他,上櫃,etf
00858,永豐美國500大,其他,上櫃,etf
00859B,群益0-1年美債,其他,上櫃,etf
00860B,群益1-5Y投資級債,其他,上櫃,etf
00862B,中信投資級公司債,其他,上櫃,etf
00863B,中信全球電信債,其他,上櫃,etf
00864B,中信美國公債0-1,其他,上櫃,etf
00867B,新光A-BBB電信債,其他,上櫃,etf
00870B,元大15年EM主權債,其他,上櫃,etf
00877,復華中國5G,其他,上櫃,etf
00883B,中信ESG投資級債,其他,上櫃,etf
00884B,中信低碳新興債,其他,上櫃,etf
00886,永豐美國科技,其他,上櫃,etf
00887,永豐中國科技50大,其他,上櫃,etf
00888,永豐台灣ESG,其他,上櫃,etf
00890B,凱基ESG BBB債15+,其他,上櫃,etf
00928,中信上櫃ESG 30,其他,上櫃,etf
00931B,統一美債20年,其他,上櫃,etf
00933B,國泰10Y+金融債,其他,上櫃,etf
00937B,群益ESG投等債20+,其他,上櫃,etf
00942B,台新美A公司債20+,其他,上櫃,etf
00948B,中信優息投資級債,其他,上櫃,etf
00950B,凱基A級公司債,其他,上櫃,etf
00955,中信日本商社,其他,上櫃,etf
00957B,兆豐US優選投等債,其他,上櫃,etf
00958B,永豐ESG銀行債15+,其他,上櫃,etf
00959B,大華投等美債15Y+,其他,上櫃,etf
00966B,統一ESG投等債15+,其他,上櫃,etf
00967B,元大優息美債,其他,上櫃,etf
00968B,元大優息投等債,其他,上櫃,etf
00969B,元大零息超長美債,其他,上櫃,etf
00970B,新光BBB投等債20+,其他,上櫃,etf
00980B,台新特選IG債10+,其他,上櫃,etf
00980D,主動聯博投等入息,其他,上櫃,etf
00980T,平衡凱基美國TOP,其他,上櫃,etf
00981B,第一金優選非投債,其他,上櫃,etf
00981D,主動中信非投等債,其他,上櫃,etf
00982B,FT投資級債20+,其他,上櫃,etf
00983B,大華優利美公債20,其他,上櫃,etf
00984B,大華優利美A債15,其他,上櫃,etf
00986B,FT金融債10+,其他,上櫃,etf
1240,茂生農經,農業科技業,上櫃,stock
1259,安心,觀光餐旅,上櫃,stock
1264,德麥,食品工業,上櫃,stock
1268,漢來美食,觀光餐旅,上櫃,stock
1294,漢田生技,其他,上櫃,stock
1295,生合,其他,上櫃,stock
1336,台翰,電子零組件業,上櫃,stock
1565,精華,生技醫療業,上櫃,stock
1569,濱川,電腦及週邊設備業,上櫃,stock
1570,力肯,電機機械,上櫃,stock
1580,新麥,電機機械,上櫃,stock
1584,精剛,其他業,上櫃,stock
1586,和勤,電機機械,上櫃,stock
1591,駿吉-KY,電機機械,上櫃,stock
1593,祺驊,運動休閒,上櫃,stock
1595,川寶,電子零組件業,上櫃,stock
1599,宏佳騰,電機機械,上櫃,stock
1742,台蠟,化學工業,上櫃,stock
1777,生泰,生技醫療業,上櫃,stock
1781,合世,生技醫療業,上櫃,stock
1784,訊聯,生技醫療業,上櫃,stock
1785,光洋科,其他電子業,上櫃,stock
1788,杏昌,生技醫療業,上櫃,stock
1796,金穎生技,食品工業,上櫃,stock
1799,易威,生技醫療業,上櫃,stock
1813,寶利徠,生技醫療業,上櫃,stock
1815,富喬,電子零組件業,上櫃,stock
2035,唐榮,鋼鐵工業,上櫃,stock
2061,風青,電器電纜,上櫃,stock
2063,世鎧,鋼鐵工業,上櫃,stock
2064,晉椿,鋼鐵工業,上櫃,stock
2065,世豐,鋼鐵工業,上櫃,stock
2066,世德,電機機械,上櫃,stock
2067,嘉鋼,電機機械,上櫃,stock
2070,精湛,電機機械,上櫃,stock
2073,雄順,鋼鐵工業,上櫃,stock
2221,大甲,其他業,上櫃,stock
2230,泰茂,電機機械,上櫃,stock
2235,謚源,電機機械,上櫃,stock
2596,綠意,建材營造業,上櫃,stock
2640,大車隊,數位雲端,上櫃,stock
2641,正德,航運業,上櫃,stock
2643,捷迅,航運業,上櫃,stock
2718,全心投控,建材營造業,上櫃,stock
2719,燦星旅,觀光餐旅,上櫃,stock
2724,藝舍-KY,觀光餐旅,上櫃,stock
2726,雅茗-KY,觀光餐旅,上櫃,stock
2729,瓦城,觀光餐旅,上櫃,stock
2732,六角,觀光餐旅,上櫃,stock
2734,易飛網,觀光餐旅,上櫃,stock
2736,富野,觀光餐旅,上櫃,stock
2740,天蔥,觀光餐旅,上櫃,stock
2743,山富,觀光餐旅,上櫃,stock
2745,五福,觀光餐旅,上櫃,stock
2751,王座,其他,上櫃,stock
2752,豆府,觀光餐旅,上櫃,stock
2754,亞洲藏壽司,觀光餐旅,上櫃,stock
2755,揚秦,觀光餐旅,上櫃,stock
2756,聯發國際,觀光餐旅,上櫃,stock
2916,滿心,居家生活,上櫃,stock
2924,宏太-KY,居家生活,上櫃,stock
2926,誠品生活,文化創意業,上櫃,stock
2937,集雅社,居家生活,上櫃,stock
2941,米斯特,居家生活,上櫃,stock
2947,振宇五金,居家生活,上櫃,stock
2948,寶陞,居家生活,上櫃,stock
2949,欣新網,數位雲端,上櫃,stock
3064,泰偉,文化創意業,上櫃,stock
3066,李洲,光電業,上櫃,stock
3067,全域,其他電子業,上櫃,stock
3071,協禧,電腦及週邊設備業,上櫃,stock
3073,天方能源,綠能環保,上櫃,stock
3078,僑威,電子零組件業,上櫃,stock
3081,聯亞,通信網路業,上櫃,stock
3083,網龍,文化創意業,上櫃,stock
3085,新零售,數位雲端,上櫃,stock
3086,華義,文化創意業,上櫃,stock
3088,艾訊,電腦及週邊設備業,上櫃,stock
3093,港建*,其他電子業,上櫃,stock
3095,及成,通信網路業,上櫃,stock
3105,穩懋,半導體業,上櫃,stock
3114,好德,電子零組件業,上櫃,stock
3115,富榮綱,電子零組件業,上櫃,stock
3118,進階,生技醫療業,上櫃,stock
3122,笙泉,半導體業,上櫃,stock
3128,昇銳,光電業,上櫃,stock
3131,弘塑,其他電子業,上櫃,stock
3141,晶宏,半導體業,上櫃,stock
3147,大綜,資訊服務業,上櫃,stock
3152,璟德,通信網路業,上櫃,stock
3158,嘉實,其他,上櫃,stock
3162,精確,電機機械,上櫃,stock
3163,波若威,通信網路業,上櫃,stock
3169,亞信,半導體業,上櫃,stock
3171,炎洲流通,居家生活,上櫃,stock
3176,基亞,生技醫療業,上櫃,stock
3178,公準,半導體業,上櫃,stock
3188,鑫龍騰,建材營造業,上櫃,stock
3191,雲嘉南,電子零組件業,上櫃,stock
3205,佰研,生技醫療業,上櫃,stock
3206,志豐,電子零組件業,上櫃,stock
3207,耀勝,電子零組件業,上櫃,stock
3211,順達,電腦及週邊設備業,上櫃,stock
3213,茂訊,電腦及週邊設備業,上櫃,stock
3217,優群,電子零組件業,上櫃,stock
3218,大學光,生技醫療業,上櫃,stock
3219,倚強科,其他電子業,上櫃,stock
3221,台嘉碩,通信網路業,上櫃,stock
3224,三顧,電子通路業,上櫃,stock
3226,龍鋒,電機機械,上櫃,stock
3227,原相,半導體業,上櫃,stock
3228,金麗科,半導體業,上櫃,stock
3230,錦明,光電業,上櫃,stock
3232,昱捷,電子通路業,上櫃,stock
3234,光環,通信網路業,上櫃,stock
3236,千如,電子零組件業,上櫃,stock
3252,海灣,觀光餐旅,上櫃,stock
3259,鑫創,半導體業,上櫃,stock
3260,威剛,半導體業,上櫃,stock
3264,欣銓,半導體業,上櫃,stock
3265,台星科,半導體業,上櫃,stock
3268,海德威,半導體業,上櫃,stock
3272,東碩,電腦及週邊設備業,上櫃,stock
3276,宇環,電子零組件業,上櫃,stock
3284,太普高,其他業,上櫃,stock
3285,微端,其他電子業,上櫃,stock
3287,廣寰科,電腦及週邊設備業,上櫃,stock
3288,點晶,電子零組件業,上櫃,stock
3289,宜特,其他電子業,上櫃,stock
3290,東浦,電子零組件業,上櫃,stock
3293,鈊象,文化創意業,上櫃,stock
3294,英濟,電子零組件業,上櫃,stock
3297,杭特,光電業,上櫃,stock
3303,岱稜,其他電子業,上櫃,stock
3306,鼎天,通信網路業,上櫃,stock
3310,佳穎,電子零組件業,上櫃,stock
3313,斐成,其他業,上櫃,stock
3317,尼克森,半導體業,上櫃,stock
3322,建舜電,電子零組件業,上櫃,stock
3323,加百裕,電腦及週邊設備業,上櫃,stock
3324,雙鴻,其他電子業,上櫃,stock
3325,旭品,電腦及週邊設備業,上櫃,stock
3332,幸康,電子零組件業,上櫃,stock
3339,泰谷,光電業,上櫃,stock
3349,寶德,電腦及週邊設備業,上櫃,stock
3354,律勝,電子零組件業,上櫃,stock
3357,臺慶科,電子零組件業,上櫃,stock
3360,尚立,電子通路業,上櫃,stock
3362,先進光,光電業,上櫃,stock
3363,上詮,通信網路業,上櫃,stock
3372,典範,半導體業,上櫃,stock
3373,熱映,其他電子業,上櫃,stock
3374,精材,半導體業,上櫃,stock
3379,彬台,電機機械,上櫃,stock
3388,崇越電,電子零組件業,上櫃,stock
3390,旭軟,電子零組件業,上櫃,stock
3402,漢科,其他電子業,上櫃,stock
3426,台興,電機機械,上櫃,stock
3430,奇鈦科,化學工業,上櫃,stock
3434,哲固,光電業,上櫃,stock
3438,類比科,半導體業,上櫃,stock
3441,聯一光,光電業,上櫃,stock
3444,利機,電子通路業,上櫃,stock
3455,由田,光電業,上櫃,stock
3465,進泰電子,電子零組件業,上櫃,stock
3466,德晉,通信網路業,上櫃,stock
3467,台灣精材,其他,上櫃,stock
3479,安勤,電腦及週邊設備業,上櫃,stock
3483,力致,電腦及週邊設備業,上櫃,stock
3484,崧騰,電子零組件業,上櫃,stock
3489,森寶,建材營造業,上櫃,stock
3490,單井,光電業,上櫃,stock
3491,昇達科,通信網路業,上櫃,stock
3492,長盛,電子零組件業,上櫃,stock
3498,陽程,其他電子業,上櫃,stock
3499,環天科,通信網路業,上櫃,stock
3508,位速,其他電子業,上櫃,stock
3511,矽瑪,電子零組件業,上櫃,stock
3512,皇龍,建材營造業,上櫃,stock
3516,亞帝歐,光電業,上櫃,stock
3520,華盈,電子零組件業,上櫃,stock
3521,鴻翊,電腦及週邊設備業,上櫃,stock
3522,御嵿,觀光餐旅,上櫃,stock
3523,迎輝,光電業,上櫃,stock
3526,凡甲,電子零組件業,上櫃,stock
3527,聚積,半導體業,上櫃,stock
3529,力旺,半導體業,上櫃,stock
3531,先益,光電業,上櫃,stock
3537,堡達,電子零組件業,上櫃,stock
3540,曜越,電腦及週邊設備業,上櫃,stock
3541,西柏,其他電子業,上櫃,stock
3546,宇峻,文化創意業,上櫃,stock
3548,兆利,電子零組件業,上櫃,stock
3551,世禾,綠能環保,上櫃,stock
3552,同致,其他電子業,上櫃,stock
3555,博士旺,半導體業,上櫃,stock
3556,禾瑞亞,半導體業,上櫃,stock
3558,神準,通信網路業,上櫃,stock
3564,其陽,通信網路業,上櫃,stock
3567,逸昌,半導體業,上櫃,stock
3570,大塚,資訊服務業,上櫃,stock
3577,泓格,電腦及週邊設備業,上櫃,stock
3580,友威科,其他電子業,上櫃,stock
3581,博磊,半導體業,上櫃,stock
3587,閎康,其他電子業,上櫃,stock
3594,磐儀,電腦及週邊設備業,上櫃,stock
3597,映興,電子零組件業,上櫃,stock
3609,三一東林,電子零組件業,上櫃,stock
3611,鼎翰,電腦及週邊設備業,上櫃,stock
3615,安可,光電業,上櫃,stock
3623,富晶通,光電業,上櫃,stock
3624,光頡,電子零組件業,上櫃,stock
3625,西勝,電腦及週邊設備業,上櫃,stock
3628,盈正,其他電子業,上櫃,stock
3629,地心引力,文化創意業,上櫃,stock
3630,新鉅科,光電業,上櫃,stock
3631,晟楠,電子零組件業,上櫃,stock
3632,研勤,通信網路業,上櫃,stock
3646,艾恩特,電子零組件業,上櫃,stock
3663,鑫科,其他電子業,上櫃,stock
3664,安瑞-KY,通信網路業,上櫃,stock
3666,光耀,光電業,上櫃,stock
3672,康聯訊,通信網路業,上櫃,stock
3675,德微,半導體業,上櫃,stock
3680,家登,半導體業,上櫃,stock
3684,榮昌,通信網路業,上櫃,stock
3685,元創精密,電機機械,上櫃,stock
3687,歐買尬,數位雲端,上櫃,stock
3689,湧德,電子零組件業,上櫃,stock
3691,碩禾,光電業,上櫃,stock
3693,營邦,電腦及週邊設備業,上櫃,stock
3707,漢磊,半導體業,上櫃,stock
3709,鑫聯大投控,電腦及週邊設備業,上櫃,stock
3710,連展投控,電子零組件業,上櫃,stock
3713,新晶投控,綠能環保,上櫃,stock
4102,永日,生技醫療業,上櫃,stock
4105,東洋,生技醫療業,上櫃,stock
4107,邦特,生技醫療業,上櫃,stock
4109,加捷生醫,生技醫療業,上櫃,stock
4111,濟生,生技醫療業,上櫃,stock
4113,聯上,建材營造業,上櫃,stock
4114,健喬,生技醫療業,上櫃,stock
4116,明基醫,生技醫療業,上櫃,stock
4120,友華,生技醫療業,上櫃,stock
4121,優盛,生技醫療業,上櫃,stock
4123,晟德,生技醫療業,上櫃,stock
4126,太醫,生技醫療業,上櫃,stock
4127,天良,生技醫療業,上櫃,stock
4128,中天,生技醫療業,上櫃,stock
4129,聯合,生技醫療業,上櫃,stock
4130,健亞,生技醫療業,上櫃,stock
4131,浩泰,生技醫療業,上櫃,stock
4138,曜亞,生技醫療業,上櫃,stock
4139,馬光-KY,生技醫療業,上櫃,stock
4147,中裕,生技醫療業,上櫃,stock
4153,鈺緯,生技醫療業,上櫃,stock
4154,樂威科-KY,其他業,上櫃,stock
4157,太景*-KY,生技醫療業,上櫃,stock
4160,訊聯基因,生技醫療業,上櫃,stock
4161,聿新科,生技醫療業,上櫃,stock
4162,智擎,生技醫療業,上櫃,stock
4163,鐿鈦,生技醫療業,上櫃,stock
4166,友霖,其他,上櫃,stock
4167,松瑞藥,生技醫療業,上櫃,stock
4168,醣聯,生技醫療業,上櫃,stock
4171,瑞基,農業科技業,上櫃,stock
4173,久裕,生技醫療業,上櫃,stock
4174,浩鼎,生技醫療業,上櫃,stock
4175,杏一,生技醫療業,上櫃,stock
4183,福永生技,生技醫療業,上櫃,stock
4188,安克,生技醫療業,上櫃,stock
4192,杏國,生技醫療業,上櫃,stock
4198,欣大健康,生技醫療業,上櫃,stock
4205,中華食,食品工業,上櫃,stock
4207,環泰,食品工業,上櫃,stock
4303,信立,塑膠工業,上櫃,stock
4304,勝昱,塑膠工業,上櫃,stock
4305,世坤,塑膠工業,上櫃,stock
4401,東隆興,紡織纖維,上櫃,stock
4402,郡都開發,紡織纖維,上櫃,stock
4406,新昕纖,紡織纖維,上櫃,stock
4413,飛寶企業,紡織纖維,上櫃,stock
4416,三圓,建材營造業,上櫃,stock
4417,金洲,紡織纖維,上櫃,stock
4419,皇家美食,紡織纖維,上櫃,stock
4420,光明,紡織纖維,上櫃,stock
4430,耀億,其他業,上櫃,stock
4432,銘旺實,紡織纖維,上櫃,stock
4433,興采,紡織纖維,上櫃,stock
4442,竣邦-KY,紡織纖維,上櫃,stock
4502,健信,電機機械,上櫃,stock
4503,金雨,電機機械,上櫃,stock
4506,崇友,電機機械,上櫃,stock
4510,高鋒,電機機械,上櫃,stock
4513,福裕,電機機械,上櫃,stock
4523,永彰,電機機械,上櫃,stock
4527,方土霖,電機機械,上櫃,stock
4528,江興鍛,電機機械,上櫃,stock
4529,淳紳,其他業,上櫃,stock
4530,宏易,觀光餐旅,上櫃,stock
4533,協易機,電機機械,上櫃,stock
4534,慶騰,電機機械,上櫃,stock
4535,至興,電機機械,上櫃,stock
4538,大詠城,電機機械,上櫃,stock
4541,晟田,其他業,上櫃,stock
4542,科嶠,電子零組件業,上櫃,stock
4543,萬在,電機機械,上櫃,stock
4549,桓達,電機機械,上櫃,stock
4550,長佳,電機機械,上櫃,stock
4554,橙的,其他電子業,上櫃,stock
4556,旭然,其他業,上櫃,stock
4558,寶緯,電機機械,上櫃,stock
4561,健椿,電機機械,上櫃,stock
4563,百德,電機機械,上櫃,stock
4568,科際精密,電機機械,上櫃,stock
4577,達航科技,其他電子業,上櫃,stock
4580,捷流閥業,電機機械,上櫃,stock
4584,君帆,電機機械,上櫃,stock
4609,唐鋒,居家生活,上櫃,stock
4702,中美實,居家生活,上櫃,stock
4706,大恭,化學工業,上櫃,stock
4707,磐亞,化學工業,上櫃,stock
4711,永純,化學工業,上櫃,stock
4714,永捷,化學工業,上櫃,stock
4716,大立,化學工業,上櫃,stock
4721,美琪瑪,化學工業,上櫃,stock
4726,永昕,生技醫療業,上櫃,stock
4728,雙美,生技醫療業,上櫃,stock
4729,熒茂,光電業,上櫃,stock
4735,豪展,生技醫療業,上櫃,stock
4741,泓瀚,化學工業,上櫃,stock
4743,合一,生技醫療業,上櫃,stock
4744,皇將,生技醫療業,上櫃,stock
4745,合富-KY,生技醫療業,上櫃,stock
4747,強生,生技醫療業,上櫃,stock
4749,新應材,其他,上櫃,stock
4754,國碳科,化學工業,上櫃,stock
4760,勤凱,其他電子業,上櫃,stock
4767,誠泰科技,化學工業,上櫃,stock
4768,晶呈科技,化學工業,上櫃,stock
4772,台特化,其他,上櫃,stock
4804,大略-KY,觀光餐旅,上櫃,stock
4806,桂田文創,文化創意業,上櫃,stock
4903,聯光通,通信網路業,上櫃,stock
4905,台聯電,通信網路業,上櫃,stock
4907,富宇,建材營造業,上櫃,stock
4908,前鼎,通信網路業,上櫃,stock
4909,新復興,通信網路業,上櫃,stock
4911,德英,生技醫療業,上櫃,stock
4923,力士,半導體業,上櫃,stock
4924,欣厚-KY,電腦及週邊設備業,上櫃,stock
4931,新盛力,電腦及週邊設備業,上櫃,stock
4933,友輝,光電業,上櫃,stock
4939,亞電,電子零組件業,上櫃,stock
4946,辣椒,文化創意業,上櫃,stock
4950,金耘國際,其他業,上櫃,stock
4951,精拓科,半導體業,上櫃,stock
4953,緯軟,資訊服務業,上櫃,stock
4966,譜瑞-KY,半導體業,上櫃,stock
4971,IET-KY,半導體業,上櫃,stock
4972,湯石照明,光電業,上櫃,stock
4973,廣穎,半導體業,上櫃,stock
4974,亞泰,電子零組件業,上櫃,stock
4979,華星光,通信網路業,上櫃,stock
4987,科誠,電腦及週邊設備業,上櫃,stock
4991,環宇-KY,半導體業,上櫃,stock
4995,晶達,光電業,上櫃,stock
5009,榮剛,鋼鐵工業,上櫃,stock
5011,久陽,鋼鐵工業,上櫃,stock
5013,強新,鋼鐵工業,上櫃,stock
5014,建錩,鋼鐵工業,上櫃,stock
5015,華祺,鋼鐵工業,上櫃,stock
5016,松和,鋼鐵工業,上櫃,stock
5201,凱衛,資訊服務業,上櫃,stock
5202,力新,資訊服務業,上櫃,stock
5205,中茂,綠能環保,上櫃,stock
5206,坤悅,建材營造業,上櫃,stock
5209,新鼎,其他業,上櫃,stock
5210,寶碩,資訊服務業,上櫃,stock
5211,蒙恬,資訊服務業,上櫃,stock
5212,凌網,資訊服務業,上櫃,stock
5213,亞昕,建材營造業,上櫃,stock
5220,萬達光電,光電業,上櫃,stock
5223,安力-KY,電腦及週邊設備業,上櫃,stock
5227,立凱-KY,電子零組件業,上櫃,stock
5228,鈺鎧,電子零組件業,上櫃,stock
5230,雷笛克光學,光電業,上櫃,stock
5236,凌陽創新,半導體業,上櫃,stock
5245,智晶,光電業,上櫃,stock
5251,天鉞電,光電業,上櫃,stock
5263,智崴,文化創意業,上櫃,stock
5272,笙科,半導體業,上櫃,stock
5274,信驊,半導體業,上櫃,stock
5276,達輝-KY,其他業,上櫃,stock
5278,尚凡*,數位雲端,上櫃,stock
5287,數字,數位雲端,上櫃,stock
5289,宜鼎,電腦及週邊設備業,上櫃,stock
5291,邑昇,電子零組件業,上櫃,stock
5299,杰力,半導體業,上櫃,stock
5301,寶得利,觀光餐旅,上櫃,stock
5302,太欣,半導體業,上櫃,stock
5309,系統電,電子零組件業,上櫃,stock
5310,天剛,資訊服務業,上櫃,stock
5312,寶島科,生技醫療業,上櫃,stock
5314,世紀*,半導體業,上櫃,stock
5315,光聯,光電業,上櫃,stock
5321,美而快,數位雲端,上櫃,stock
5324,士開,建材營造業,上櫃,stock
5328,華容,電子零組件業,上櫃,stock
5340,建榮,電子零組件業,上櫃,stock
5344,立衛,半導體業,上櫃,stock
5345,馥鴻,其他業,上櫃,stock
5347,世界,半導體業,上櫃,stock
5348,正能量智能,通信網路業,上櫃,stock
5351,鈺創,半導體業,上櫃,stock
5353,台林,通信網路業,上櫃,stock
5355,佳總,電子零組件業,上櫃,stock
5356,協益,電腦及週邊設備業,上櫃,stock
5364,力麗店,觀光餐旅,上櫃,stock
5371,中光電,光電業,上櫃,stock
5381,合正,電子零組件業,上櫃,stock
5386,青雲,電腦及週邊設備業,上櫃,stock
5392,能率,光電業,上櫃,stock
5398,慕康生醫,其他業,上櫃,stock
5403,中菲,資訊服務業,上櫃,stock
5410,國眾,資訊服務業,上櫃,stock
5425,台半,半導體業,上櫃,stock
5426,振發,電腦及週邊設備業,上櫃,stock
5432,新門,光電業,上櫃,stock
5438,東友,電腦及週邊設備業,上櫃,stock
5439,高技,電子零組件業,上櫃,stock
5443,均豪,光電業,上櫃,stock
5450,南良,其他業,上櫃,stock
5452,佶優,其他電子業,上櫃,stock
5455,昇益,建材營造業,上櫃,stock
5457,宣德,電子零組件業,上櫃,stock
5460,同協,電子零組件業,上櫃,stock
5464,霖宏,電子零組件業,上櫃,stock
5465,富驊,電腦及週邊設備業,上櫃,stock
5468,凱鈺,半導體業,上櫃,stock
5474,聰泰,電腦及週邊設備業,上櫃,stock
5475,德宏,電子零組件業,上櫃,stock
5478,智冠,文化創意業,上櫃,stock
5481,新華,其他業,上櫃,stock
5483,中美晶,半導體業,上櫃,stock
5487,通泰,半導體業,上櫃,stock
5488,松普,電子零組件業,上櫃,stock
5489,彩富,其他電子業,上櫃,stock
5490,同亨,電腦及週邊設備業,上櫃,stock
5493,三聯,其他電子業,上櫃,stock
5498,凱崴,電子零組件業,上櫃,stock
5508,永信建,建材營造業,上櫃,stock
5511,德昌,建材營造業,上櫃,stock
5512,力麒,建材營造業,上櫃,stock
5514,三豐,建材營造業,上櫃,stock
5516,雙喜,建材營造業,上櫃,stock
5520,力泰,建材營造業,上櫃,stock
5523,豐謙,建材營造業,上櫃,stock
5529,鉅陞,建材營造業,上櫃,stock
5530,龍巖,其他業,上櫃,stock
5536,聖暉*,其他電子業,上櫃,stock
5543,桓鼎-KY,建材營造業,上櫃,stock
5548,安倉,建材營造業,上櫃,stock
5601,台聯櫃,航運業,上櫃,stock
5603,陸海,航運業,上櫃,stock
5604,中連,其他業,上櫃,stock
5609,中菲行,航運業,上櫃,stock
5701,劍湖山,觀光餐旅,上櫃,stock
5703,亞都,觀光餐旅,上櫃,stock
5704,老爺知,觀光餐旅,上櫃,stock
5864,致和證,金融保險業,上櫃,stock
5878,台名,金融保險業,上櫃,stock
5902,德記,居家生活,上櫃,stock
5903,全家,居家生活,上櫃,stock
5904,寶雅,居家生活,上櫃,stock
5905,南仁湖,觀光餐旅,上櫃,stock
6015,宏遠證,金融保險業,上櫃,stock
6016,康和證,金融保險業,上櫃,stock
6020,大展證,金融保險業,上櫃,stock
6021,美好證,金融保險業,上櫃,stock
6023,元大期,金融保險業,上櫃,stock
6026,福邦證,金融保險業,上櫃,stock
6101,寬魚國際,文化創意業,上櫃,stock
6103,合邦,半導體業,上櫃,stock
6104,創惟,半導體業,上櫃,stock
6109,亞元,通信網路業,上櫃,stock
6111,大宇資,文化創意業,上櫃,stock
6113,亞矽,電子通路業,上櫃,stock
6114,久威,電子零組件業,上櫃,stock
6118,建達,電子通路業,上櫃,stock
6121,新普,電腦及週邊設備業,上櫃,stock
6122,擎邦,電機機械,上櫃,stock
6123,上奇,資訊服務業,上櫃,stock
6124,業強,電子零組件業,上櫃,stock
6125,廣運,光電業,上櫃,stock
6126,信音,電子零組件業,上櫃,stock
6127,九豪,電子零組件業,上櫃,stock
6129,普誠,半導體業,上櫃,stock
6130,上亞科技,生技醫療業,上櫃,stock
6134,萬旭,電子零組件業,上櫃,stock
6138,茂達,半導體業,上櫃,stock
6140,訊達,資訊服務業,上櫃,stock
6143,振曜,通信網路業,上櫃,stock
6144,得利影,文化創意業,上櫃,stock
6146,耕興,其他電子業,上櫃,stock
6147,頎邦,半導體業,上櫃,stock
6148,驊宏資,資訊服務業,上櫃,stock
6150,撼訊,電腦及週邊設備業,上櫃,stock
6151,晉倫,其他電子業,上櫃,stock
6154,順發,電子通路業,上櫃,stock
6156,松上,電子零組件業,上櫃,stock
6158,禾昌,電子零組件業,上櫃,stock
6160,欣技,電腦及週邊設備業,上櫃,stock
6161,捷波,電腦及週邊設備業,上櫃,stock
6163,華電網,通信網路業,上櫃,stock
6167,久正,光電業,上櫃,stock
6169,昱泉,文化創意業,上櫃,stock
6170,統振,通信網路業,上櫃,stock
6171,大城地產,建材營造業,上櫃,stock
6173,信昌電,電子零組件業,上櫃,stock
6174,安碁,電子零組件業,上櫃,stock
6175,立敦,電子零組件業,上櫃,stock
6179,亞通,其他業,上櫃,stock
6180,橘子,文化創意業,上櫃,stock
6182,合晶,半導體業,上櫃,stock
6185,幃翔,電子零組件業,上櫃,stock
6186,新潤,建材營造業,上櫃,stock
6187,萬潤,其他電子業,上櫃,stock
6188,廣明,電腦及週邊設備業,上櫃,stock
6190,萬泰科,通信網路業,上櫃,stock
6194,育富,電子零組件業,上櫃,stock
6195,詩肯,居家生活,上櫃,stock
6198,瑞築,半導體業,上櫃,stock
6199,天品,其他業,上櫃,stock
006201,元大富櫃50,其他,上櫃,etf
6203,海韻電,電子零組件業,上櫃,stock
6204,艾華,電子零組件業,上櫃,stock
6207,雷科,電子零組件業,上櫃,stock
6208,日揚,電子零組件業,上櫃,stock
6210,慶生,電子零組件業,上櫃,stock
6212,理銘,建材營造業,上櫃,stock
6217,中探針,電子零組件業,上櫃,stock
6218,豪勉,通信網路業,上櫃,stock
6219,富旺,建材營造業,上櫃,stock
6220,岳豐,電子零組件業,上櫃,stock
6221,晉泰,資訊服務業,上櫃,stock
6222,立軒,光電業,上櫃,stock
6223,旺矽,半導體業,上櫃,stock
6227,茂綸,電子通路業,上櫃,stock
6228,全譜,電腦及週邊設備業,上櫃,stock
6229,研通,半導體業,上櫃,stock
6231,系微,資訊服務業,上櫃,stock
6233,旺玖,半導體業,上櫃,stock
6234,高僑,光電業,上櫃,stock
6236,中湛,其他業,上櫃,stock
6237,驊訊,半導體業,上櫃,stock
6240,松崗,其他業,上櫃,stock
6241,易通展,通信網路業,上櫃,stock
6242,立康,生技醫療業,上櫃,stock
6244,茂迪,光電業,上櫃,stock
6245,立端,通信網路業,上櫃,stock
6246,臺龍,光電業,上櫃,stock
6248,沛波,鋼鐵工業,上櫃,stock
6259,百徽,電子零組件業,上櫃,stock
6261,久元,半導體業,上櫃,stock
6263,普萊德,通信網路業,上櫃,stock
6264,富裔,建材營造業,上櫃,stock
6265,方土昶,電子通路業,上櫃,stock
6266,泰詠,電子零組件業,上櫃,stock
